lat,lon,ele
-33.415076301,-70.66198083,539.856
-33.417354143,-70.663938499,536.431
-33.418867289,-70.665398506,534.078
-33.421143897,-70.667355692,538.882
-33.422656371,-70.668815267,535.437
-33.423764483,-70.670723823,539.104
-33.426006631,-70.673613061,530.505
-33.426721573,-70.675508662,531.029
-33.427843236,-70.67695287,528.532
-33.428934599,-70.679328191,530.931
-33.430056815,-70.680771767,527.807
-33.431148091,-70.683147193,525.714
-33.432223961,-70.68598886,522.434
-33.43404786,-70.689793181,521.426
-33.43663501,-70.694093729,517.0
-33.439218634,-70.698399471,511.143
-33.440696582,-70.700794527,508.424
-33.4432695,-70.705559551,505.018
-33.445886837,-70.70892516,506.131
-33.448085974,-70.713206426,502.95
-33.449925559,-70.716541099,501.732
-33.451391195,-70.719394923,497.822
-33.453230255,-70.722729176,492.804
-33.453890037,-70.726484728,491.001
-33.455340585,-70.729804141,486.774
-33.455998359,-70.733568356,487.56
-33.457431959,-70.737364878,484.612
-33.458119045,-70.740198821,482.513
-33.45771587,-70.740652563,481.368
-33.456625588,-70.73827202,484.04
-33.454788649,-70.734928334,489.331
-33.453265245,-70.733935909,487.586
-33.451370539,-70.732453316,489.121
-33.448724723,-70.730020898,494.635
-33.446825997,-70.728549461,495.279
-33.44456755,-70.726130897,501.929
-33.443460149,-70.724222436,502.836
-33.442726757,-70.722794734,502.0
-33.441230351,-70.720871211,500.0
-33.439719033,-70.719413536,498.011
-33.437099399,-70.716046664,503.0
-33.435631709,-70.713190407,500.352
-33.434163824,-70.710334085,503.799
-33.433070156,-70.707958745,504.053
-33.430897346,-70.702742024,509.329
-33.429803452,-70.700366559,511.0
-33.428738997,-70.697059351,513.093
-33.426880897,-70.694186988,513.698
-33.425382307,-70.69226155,515.0
-33.423523627,-70.689388705,518.937
-33.422040489,-70.686996068,517.718
-33.420573519,-70.684136314,524.013
-33.419090803,-70.681743143,519.602
-33.417233212,-70.678868177,520.108
-33.415438873,-70.674128175,525.16
-33.4128814,-70.668890514,530.0
-33.412523959,-70.667942067,528.137
-33.409602854,-70.662219444,531.58
-33.408900373,-70.659859539,531.021
-33.40747426,-70.655607511,532.002
-33.406417476,-70.651838459,531.239
-33.405359633,-70.648069117,531.014
-33.404287304,-70.644764291,528.434
-33.402461636,-70.640495335,524.941
-33.400606905,-70.637155556,520.815
-33.400141122,-70.63946473,524.037
-33.400809966,-70.643219559,523.916
-33.401129314,-70.645562113,524.024
-33.401463598,-70.64743933,525.513
-33.403278488,-70.652172388,526.767
-33.404336613,-70.655942125,526.392
-33.405810558,-70.658798369,529.244
-33.406901113,-70.661175611,527.844
-33.40878547,-70.663120707,528.597
-33.411418254,-70.666029767,529.969
-33.414444754,-70.66895274,531.768
-33.418219319,-70.67283864,529.91
-33.421605433,-70.676706348,530.746
-33.424241821,-70.679610378,530.921
-33.424990466,-70.68057323,528.934
-33.430307256,-70.684981111,522.106
-33.4356205,-70.689386809,521.0
-33.437146674,-70.690378788,516.173
-33.442793793,-70.69620317,509.784
-33.446882538,-70.701972917,507.0
-33.447989196,-70.703880515,506.0
-33.450546865,-70.709106968,503.025
-33.451235997,-70.711930209,502.869
-33.452327745,-70.71430303,499.491
-33.453016789,-70.717126418,497.14
-33.454768233,-70.723254152,490.617
-33.457222547,-70.731741506,488.732
-33.458312525,-70.734120753,486.772
-33.459538047,-70.744464718,478.722
-33.460508292,-70.750597812,478.17
-33.461225496,-70.75249784,477.997
-33.461484125,-70.756698689,475.657
-33.461412043,-70.759024681,473.083
-33.460448893,-70.75246964,478.891
-33.460060588,-70.752455567,478.183
-33.457416671,-70.750014921,478.3
-33.455145733,-70.748057024,480.468
-33.452844551,-70.747034395,479.727
-33.449083592,-70.743128242,482.299
-33.445306897,-70.739694285,493.21
-33.442658748,-70.737261268,490.551
-33.441191577,-70.734405089,491.189
-33.439694699,-70.732481412,491.067
-33.437838059,-70.729610238,494.901
-33.436025551,-70.725339905,496.916
-33.434946824,-70.722497919,497.809
-33.433853193,-70.720122172,499.512
-33.432774234,-70.717280155,499.804
-33.430541997,-70.713926854,500.185
-33.429043642,-70.712001897,501.207
-33.427574816,-70.709144429,503.349
-33.426090909,-70.70675298,504.288
-33.424606793,-70.704361345,509.365
-33.423887006,-70.702466293,510.993
-33.422807266,-70.699623726,509.608
-33.421337644,-70.696765716,514.881
-33.419507786,-70.692959991,512.116
-33.418067572,-70.689169776,513.935
-33.41659738,-70.686311397,515.82
-33.415127004,-70.683452896,517.26
-33.413656449,-70.680594214,519.0
-33.411858718,-70.675854038,520.743
-33.410390919,-70.672993576,523.909
-33.40928201,-70.671081466,524.522
-33.408564085,-70.669185053,522.055
-33.407473101,-70.666805957,526.0
-33.406402838,-70.663959228,523.303
-33.405655993,-70.662994252,525.362
-33.403860141,-70.658716591,525.897
-33.401632471,-70.654435725,524.031
-33.39943084,-70.649221657,523.0
-33.396847984,-70.643986286,518.229
-33.394968453,-70.64157486,520.0
-33.393479527,-70.639179943,515.977
-33.391960414,-70.637715904,512.21
-33.390064888,-70.635769208,512.823
-33.388921397,-70.634787235,513.117
-33.389282617,-70.635735336,512.788
-33.391178337,-70.637682169,513.167
-33.394216542,-70.640610189,516.538
-33.396501967,-70.642572957,518.874
-33.39800534,-70.644501905,520.819
-33.399536173,-70.645963203,520.643
-33.401403512,-70.649300645,525.947
-33.403292729,-70.651707283,526.708
-33.405536854,-70.655060854,527.234
-33.407745532,-70.659345332,531.685
-33.409567502,-70.663152332,528.652
-33.409923112,-70.664101169,529.105
-33.411708538,-70.668843804,528.0
-33.412799691,-70.671222123,524.632
-33.414657639,-70.674097154,526.425
-33.41535959,-70.676459476,523.474
-33.416842676,-70.678852838,522.945
-33.417185736,-70.680267424,522.963
-33.419011844,-70.684075666,521.328
-33.420061261,-70.687850309,514.075
-33.421141259,-70.690692555,514.657
-33.422581119,-70.694482201,514.864
-33.424020798,-70.698271843,509.58
-33.4247406,-70.700166702,510.574
-33.426224586,-70.702558243,509.323
-33.427649052,-70.706813857,504.782
-33.428008802,-70.707761293,504.168
-33.429132661,-70.709205083,505.105
-33.430990664,-70.712077371,502.434
-33.431365193,-70.712558588,502.296
-33.433641582,-70.714513353,501.11
-33.434764812,-70.715956679,503.153
-33.436277019,-70.717414871,499.403
-33.43888215,-70.721248025,498.012
-33.439990024,-70.723156931,498.0
-33.441816609,-70.726959877,501.056
-33.444405723,-70.731258113,494.545
-33.445153756,-70.732219688,495.438
-33.446950142,-70.736954437,488.979
-33.448755972,-70.741240331,483.0
-33.449814537,-70.744564633,480.0
-33.450157391,-70.745985023,478.578
-33.452693737,-70.751717582,478.825
-33.453815578,-70.753160832,477.457
-33.456276212,-70.76163563,473.0
-33.45839241,-70.768685095,466.89
-33.458725127,-70.770545395,467.395
-33.459441676,-70.772448727,463.992
-33.460425706,-70.778126226,464.722
-33.459229001,-70.779033167,463.551
-33.456926028,-70.778023876,467.952
-33.454652884,-70.776073107,467.386
-33.452036269,-70.772698946,467.526
-33.450556423,-70.770300454,469.997
-33.446568657,-70.761237734,482.192
-33.442525572,-70.753198893,487.344
-33.441449904,-70.750345486,489.59
-33.438905486,-70.745062184,489.0
-33.438186481,-70.743166967,486.529
-33.434546202,-70.735090511,493.308
-33.433437539,-70.733180655,492.343
-33.430155613,-70.726051062,498.249
-33.423949031,-70.712738213,501.26
-33.422479401,-70.70987984,503.493
-33.418084655,-70.700837627,507.192
-33.413747756,-70.689929823,512.872
-33.412246977,-70.688002816,512.351
-33.408974324,-70.680404,518.692
-33.404589472,-70.670892952,519.41
-33.401313085,-70.663754053,519.727
-33.398022869,-70.656159356,518.729
-33.397301031,-70.654263489,519.019
-33.394714311,-70.649490554,517.972
-33.392473091,-70.64613083,517.91
-33.392834183,-70.647078922,518.614
-33.395436363,-70.65138659,516.0
-33.398414992,-70.656175385,519.656
-33.402168851,-70.661918346,522.0
-33.40510822,-70.667178403,520.621
-33.408419704,-70.673382192,522.242
-33.409544845,-70.674828223,523.625
-33.412501146,-70.680080773,521.003
-33.417707475,-70.688222204,523.367
-33.418427651,-70.690117312,511.0
-33.421742252,-70.69631513,515.993
-33.422851896,-70.698225585,510.915
-33.425386049,-70.70439188,508.39
-33.426869996,-70.706783428,505.113
-33.431576605,-70.718167687,500.403
-33.435966323,-70.727205095,498.521
-33.44216632,-70.740511649,488.799
-33.443617536,-70.743837787,487.368
-33.445434912,-70.747671129,489.182
-33.446504377,-70.750544674,490.575
-33.447204641,-70.752921378,481.576
-33.450128806,-70.759085892,475.073
-33.449466483,-70.755333609,475.201
-33.448449063,-70.750616356,477.583
-33.447020898,-70.746792055,487.199
-33.446305165,-70.744887148,496.0
-33.444858758,-70.741546335,493.475
-33.440817353,-70.733924172,488.05
-33.439364808,-70.730601499,493.953
-33.435006036,-70.720633041,499.263
-33.428817394,-70.706859532,505.306
-33.427378235,-70.703070201,507.468
-33.422250908,-70.692602938,516.194
-33.420781281,-70.689745143,514.792
-33.416811018,-70.679785666,521.228
-33.416124899,-70.676956651,524.904
-33.41250723,-70.668408485,528.297
-33.408569827,-70.657982481,531.737
-33.407459439,-70.656072647,532.708
-33.403740337,-70.649863367,528.396
-33.401857751,-70.647455351,524.262
-33.396922583,-70.641658699,518.076
-33.394622373,-70.640161484,516.909
-33.396066388,-70.643952834,519.124
-33.398611139,-70.650121245,522.0
-33.399340408,-70.652015045,522.0
-33.402315868,-70.657724493,523.529
-33.403415513,-70.66009958,523.0
-33.405941559,-70.665810189,524.136
-33.407064821,-70.667256888,525.929
-33.407781988,-70.66915364,522.001
-33.409951932,-70.674377256,521.546
-33.412486216,-70.680546684,520.08
-33.419177537,-70.691080484,516.075
-33.420287391,-70.692991093,512.008
-33.423557035,-70.700586636,510.0
-33.424636558,-70.703429104,508.868
-33.429058522,-70.711535722,501.471
-33.430497456,-70.715325408,500.0
-33.434887558,-70.724362982,496.293
-33.440728671,-70.736722381,492.301
-33.441806927,-70.739564337,488.0
-33.444235407,-70.748571295,486.424
-33.448138876,-70.760826944,476.407
-33.44988631,-70.766985221,472.079
-33.448406614,-70.76458735,475.379
-33.446664463,-70.757999486,480.21
-33.445273441,-70.75238518,488.571
-33.443830015,-70.749028668,488.107
-33.442810243,-70.744741633,488.125
-33.440236014,-70.739973051,487.864
-33.439517087,-70.738078217,490.0
-33.437345269,-70.732860146,492.0
-33.432926259,-70.724755305,497.59
-33.43181753,-70.722845466,497.132
-33.428505567,-70.716649155,500.62
-33.427411284,-70.714272697,499.74
-33.423767943,-70.706195414,504.607
-33.420483577,-70.699065211,508.847
-33.418998709,-70.696672927,509.991
-33.415337943,-70.689060248,514.4
-33.414257389,-70.686217116,515.035
-33.410219952,-70.678121801,519.0
-33.408733747,-70.675728425,520.986
-33.403934313,-70.667131074,519.836
-33.402042673,-70.665186448,520.646
-33.397572198,-70.658006116,517.0
-33.390741148,-70.65165164,515.982
-33.387685606,-70.649653361,515.503
-33.389480758,-70.654396509,513.476
-33.3927772,-70.661070914,513.0
-33.394595084,-70.665347255,513.136
-33.397557161,-70.670603426,513.622
-33.400127187,-70.675843132,515.0
-33.402305732,-70.681066757,512.761
-33.405235,-70.687254255,512.308
-33.406361479,-70.688700152,511.099
-33.409695169,-70.69443615,508.0
-33.410415851,-70.696332489,505.497
-33.412607601,-70.701088704,504.486
-33.413328084,-70.702985019,501.005
-33.4162546,-70.709170823,501.022
-33.417755128,-70.711097315,503.918
-33.421790575,-70.719193298,497.043
-33.422900441,-70.721104237,497.453
-33.426604207,-70.727317843,497.508
-33.42729403,-70.730146987,493.137
-33.430621697,-70.735878309,489.877
-33.431715822,-70.73825524,489.739
-33.435791197,-70.744947682,487.037
-33.437648554,-70.747819541,486.85
-33.442089015,-70.755013528,484.544
-33.443202242,-70.756905768,484.952
-33.445709702,-70.763161009,478.338
-33.447177398,-70.766020527,478.375
-33.44972342,-70.77172386,473.023
-33.452989328,-70.77931476,467.238
-33.454456567,-70.782170948,466.168
-33.453694039,-70.781673769,465.712
-33.4507158,-70.777357562,473.667
-33.448888368,-70.773554056,475.998
-33.445937723,-70.768305697,482.261
-33.443058921,-70.760726782,484.012
-33.441958162,-70.758789625,487.593
-33.439774747,-70.754443455,485.378
-33.437633695,-70.748286273,483.939
-33.434682588,-70.743037711,487.064
-33.433963308,-70.741142115,487.888
-33.431790354,-70.735921913,492.965
-33.431070928,-70.734026275,490.65
-33.426978996,-70.727799192,494.923
-33.425494711,-70.725407217,494.466
-33.421400636,-70.719178361,496.042
-33.419930591,-70.716319238,495.875
-33.415459237,-70.709606966,502.618
-33.41397335,-70.707213705,502.0
-33.409124175,-70.7000174,504.09
-33.407261993,-70.697141505,506.0
-33.403597003,-70.689523229,507.065
-33.402515433,-70.686677956,510.925
-33.398818789,-70.679991371,513.748
-33.397330442,-70.677596538,509.737
-33.393330868,-70.668095669,512.009
-33.39118002,-70.661938579,511.0
-33.38899134,-70.657177671,511.16
-33.385694379,-70.650502981,511.905
-33.38125449,-70.642847517,510.0
-33.379735993,-70.641382882,510.021
-33.375554955,-70.637470947,517.998
-33.510571633,-70.680798246,536.058
-33.527439719,-70.70882791,526.344
-33.533293952,-70.746230424,495.712
-33.526952776,-70.726486224,510.38
-33.532614455,-70.689109604,546.497
-33.531941631,-70.68584191,544.928
-33.520466396,-70.603128418,594.595
-33.523719902,-70.596370767,599.065
-33.529831166,-70.583305298,609.101
-33.525838977,-70.576640411,611.02
-33.47748063,-70.54909184,658.269
-33.448038405,-70.578066131,613.0
-33.516639109,-70.630163238,576.529
-33.499396252,-70.575850557,608.428
-33.54640015,-70.619044762,609.439
-33.519826997,-70.59849675,594.121
-33.458146811,-70.627121998,554.758
-33.393073624,-70.587617854,668.576
-33.434159654,-70.539604934,701.011
-33.5588044,-70.499278046,1428.33
-33.579807681,-70.592566745,658.474
-33.586759637,-70.571849638,681.113
-33.586787947,-70.519099998,815.323
-33.585321514,-70.51632775,823.472
-33.584599902,-70.514488215,831.969
-33.578569368,-70.508902975,900.93
-33.582682954,-70.514429298,846.06
-33.576021056,-70.520125981,896.018
-33.556097688,-70.520879336,1096.278
-33.452587386,-70.556148063,635.867
-33.482275705,-70.660161839,528.583
-33.580466317,-70.596266039,654.236
-33.567293572,-70.593792343,645.742
-33.563117977,-70.593595804,642.012
-33.549365995,-70.594796884,628.475
-33.548972217,-70.595238475,628.802
-33.547358031,-70.598383039,626.778
-33.540946619,-70.609132722,611.888
-33.517845723,-70.614984605,587.951
-33.507324767,-70.593751524,586.556
-33.46590857,-70.562299311,611.271
-33.40148597,-70.591229597,658.272
-33.335375863,-70.603823121,1218.765
-33.331703765,-70.568907656,1088.154
-33.355918172,-70.53643104,824.176
-33.361274758,-70.566557282,1013.358
-33.351368292,-70.606740373,940.546
-33.326262503,-70.610713014,1027.549
-33.339540546,-70.577234715,1163.825
-33.366797942,-70.550384102,837.415
-33.393994978,-70.612189862,529.495
-33.359840563,-70.567020031,1062.004
-33.377842953,-70.520863322,795.943
-33.37578199,-70.523977738,789.37
-33.361021698,-70.563333335,1061.931
-33.364573998,-70.57298901,913.816
-33.368159952,-70.568964418,841.41
-33.368176804,-70.555528983,815.744
-33.379565038,-70.560131494,723.053
-33.403413187,-70.634948367,526.186
-33.477985892,-70.596991116,570.665
-33.435428941,-70.57286746,636.234
-33.439627045,-70.574913213,626.45
-33.425194301,-70.578899388,650.387
-33.406411498,-70.548960607,709.0
-33.404395066,-70.538692151,740.72
-33.403583245,-70.552044909,713.0
-33.399386904,-70.561068727,704.968
-33.40575928,-70.544763917,716.7
-33.401934524,-70.554729257,712.035
-33.387858695,-70.546231665,742.857
-33.396583268,-70.541118109,740.0
-33.414779912,-70.54053938,702.012
-33.430902113,-70.544991073,686.256
-33.417927162,-70.551783391,684.0
-33.415501545,-70.578444876,659.482
-33.427209356,-70.575254411,645.05
-33.444222484,-70.576512271,620.71
-33.453875896,-70.589422969,594.275
-33.452710607,-70.602329888,583.536
-33.438808814,-70.589224692,615.14
-33.434928495,-70.589512289,622.257
-33.430894922,-70.61850073,596.573
-33.434566339,-70.637225214,576.433
-33.437990918,-70.663868281,546.943
-33.437932856,-70.66572623,544.614
-33.441364495,-70.680289692,527.039
-33.451848597,-70.667704943,537.172
-33.45151027,-70.641209748,557.437
-33.459510328,-70.62022734,561.957
-33.460265842,-70.633703887,552.943
-33.454369853,-70.661308568,545.459
-33.451833424,-70.668170171,534.987
-33.45428328,-70.651548271,547.279
-33.459049462,-70.635505413,554.181
-33.459936473,-70.631835189,555.671
-33.47801329,-70.596067555,572.686
-33.500059848,-70.605872337,569.075
-33.486614418,-70.6181926,556.414
-33.491152084,-70.699073777,507.901
-33.511019919,-70.731450294,496.0
-33.507474486,-70.747162494,492.693
-33.511324002,-70.721238994,509.18
-33.500621236,-70.71803561,509.308
-33.490094276,-70.721357435,502.62
-33.488880247,-70.723179535,502.554
-33.479146315,-70.725115749,487.459
-33.469241327,-70.707043533,499.739
-33.46949805,-70.686104977,509.0
-33.469269147,-70.693543449,507.279
-33.470058356,-70.705679326,501.648
-33.472952206,-70.699744826,501.765
-33.474985439,-70.696569871,503.052
-33.476029416,-70.662221462,526.702
-33.487938057,-70.664581463,530.0
-33.477068373,-70.678990895,515.458
-33.489119086,-70.637742181,546.894
-33.486642437,-70.643191986,544.536
-33.489531672,-70.636834167,548.314
-33.484138283,-70.636599094,544.732
-33.492652907,-70.635581565,550.906
-33.496735497,-70.640850782,553.937
-33.486257154,-70.643175365,544.256
-33.494908477,-70.650494756,547.415
-33.483122375,-70.683419015,513.241
-33.46784026,-70.626155645,548.923
-33.472083673,-70.562131594,616.163
-33.465808421,-70.540250434,669.197
